00AR               20241127                                                                                   
0601ARB9N       20250101000915100000005000 0900000050000073   
0601ARB9N       20250101000920100000005000 0900000050000077   
0601ARB9N       20250101000925100000005000 0900000050000083   
0601ARB9N       20250101000930100000005000 0900000050000089   
0601ARB9N       20250101000935100000005000 0900000050000094   
0601ARB9N       20250101000940100000005000 0900000050000099   
0601ARB9N       20250101000945100000005000 0900000050000104   
0601ARB9N       20250101000950100000005000 0900000050000109   
0601ARB9N       20250101000955100000005000 0900000050000115   
0601ARB9N       20250101000960100000005000 0900000050000120   
0601ARB9N       20250101000965100000005000 0900000050000125   
0601ARB9N       20250101000970100000005000 0900000050000129   
0601ARB9N       20250101000975100000005000 0900000050000134   
0601ARB9N       20250101000980100000005000 0900000050000140   
0601ARB9N       20250101000985100000005000 0900000050000144   
0601ARB9N       20250101000990100000005000 0900000050000149   
0601ARB9N       20250101000995100000005000 0900000050000153   
0601ARB9N       20250101001000100000005000 0900000050000158   
0601ARB9N       20250101001005100000005000 0900000050000162   
0601ARB9N       20250101001010100000005000 0900000050000168   
0601ARB9N       20250101001015100000005000 0900000050000173   
0601ARB9N       20250101001020100000005000 0900000050000178   
0601ARB9N       20250101001025100000005000 0900000050000182   
0601ARB9N       20250101001030100000005000 0900000050000187   
0601ARB9N       20250101001035100000005000 0900000050000193   
0601ARB9N       20250101001040100000005000 0900000050000198   
0601ARB9N       20250101001045100000005000 0900000050000202   
0601ARB9N       20250101001050100000005000 0900000050000207   
0601ARB9N       20250101001055100000005000 0900000050000211   
0601ARB9N       20250101001060100000005000 0900000050000217   
0601ARB9N       20250101001065100000005000 0900000050000221   
0601ARB9N       20250101001070100000005000 0900000050000226   
0601ARB9N       20250101001075100000005000 0900000050000230   
0601ARB9N       20250101001080100000005000 0900000050000235   
0601ARB9N       20250101001085100000005000 0900000050000240   
0601ARB9N       20250101001090100000005000 0900000050000244   
0601ARB9N       20250101001095100000005000 0900000050000248   
0601ARB9N       20250101001100100000005000 0900000050000253   
0601ARB9N       20250101001105100000005000 0900000050000257   
0601ARB9N       20250101001110100000005000 0900000050000262   
0601ARB9N       20250101001115100000005000 0900000050000266   
0601ARB9N       20250101001120100000005000 0900000050000270   
0601ARB9N       20250101001125100000005000 0900000050000274   
0601ARB9N       20250101001130100000005000 0900000050000278   
0601ARB9N       20250101001135100000005000 0900000050000283   
0601ARB9N       20250101001140100000005000 0900000050000287   
0601ARB9N       20250101001145100000005000 0900000050000290   
0601ARB9N       20250101001150100000005000 0900000050000294   
0601ARB9N       20250101001155100000005000 0900000050000298   
0601ARB9N       20250101001160100000005000 0900000050000303   
0601ARB9N       20250101001165100000005000 0900000050000308   
0601ARB9N       20250101001170100000005000 0900000050000312   
0601ARB9N       20250101001175100000005000 0900000050000317   
0601ARB9N       20250101001180100000005000 0900000050000321   
0601ARB9N       20250101001185100000005000 0900000050000326   
0601ARB9N       20250101001190100000005000 0900000050000331   
0601ARB9N       20250101001195100000005000 0900000050000335   
0601ARB9N       20250101001200100000005000 0900000050000339   
0601ARB9N       20250101001205100000005000 0900000050000343   
0601ARB9N       20250101001210100000005000 0900000050000349   
0601ARB9N       20250101001215100000005000 0900000050000353   
0601ARB9N       20250101001220100000005000 0900000050000357   
0601ARB9N       20250101001225100000005000 0900000050000361   
0601ARB9N       20250101001230100000005000 0900000050000365   
0601ARB9N       20250101001235100000005000 0900000050000370   
0601ARB9N       20250101001240100000005000 0900000050000374   
0601ARB9N       20250101001245100000005000 0900000050000378   
0601ARB9N       20250101001250100000005000 0900000050000383   
0601ARB9N       20250101001255100000005000 0900000050000387   
0601ARB9N       20250101001260100000005000 0900000050000391   
0601ARB9N       20250101001265100000005000 0900000050000395   
0601ARB9N       20250101001270100000005000 0900000050000399   
0601ARB9N       20250101001275100000005000 0900000050000403   
0601ARB9N       20250101001280100000005000 0900000050000407   
0601ARB9N       20250101001285100000005000 0900000050000411   
0601ARB9N       20250101001290100000005000 0900000050000415   
0601ARB9N       20250101001295100000005000 0900000050000419   
0601ARB9N       20250101001300100000005000 0900000050000423   
0601ARB9N       20250101001305100000005000 0900000050000427   
0601ARB9N       20250101001310100000005000 0900000050000431   
0601ARB9N       20250101001315100000005000 0900000050000436   
0601ARB9N       20250101001320100000005000 0900000050000440   
0601ARB9N       20250101001325100000005000 0900000050000444   
0601ARB9N       20250101001330100000005000 0900000050000450   
0601ARB9N       20250101001335100000005000 0900000050000454   
0601ARB9N       20250101001340100000005000 0900000050000458   
0601ARB9N       20250101001345100000005000 0900000050000463   
0601ARB9N       20250101001350100000005000 0900000050000467   
0601ARB9N       20250101001355100000005000 0900000050000471   
0601ARB9N       20250101001360100000005000 0900000050000476   
0601ARB9N       20250101001365100000005000 0900000050000480   
0601ARB9N       20250101001370100000005000 0900000050000484   
0601ARB9N       20250101001375100000005000 0900000050000488   
0601ARB9N       20250101001380100000005000 0900000050000492   
0601ARB9N       20250101001385100000005000 0900000050000496   
0601ARB9N       20250101001390100000005000 0900000050000501   
0601ARB9N       20250101001395100000005000 0900000050000505   
0601ARB9N       20250101001400100000005000 0900000050000508   
0601ARB9N       20250101001405100000005000 0900000050000513   
0601ARB9N       20250101001410100000005000 0900000050000517   
0601ARB9N       20250101001415100000005000 0900000050000520   
0601ARB9N       20250101001420100000005000 0900000050000524   
0601ARB9N       20250101001425100000005000 0900000050000528   
0601ARB9N       20250101001430100000005000 0900000050000532   
0601ARB9N       20250101001435100000005000 0900000050000535   
0601ARB9N       20250101001440100000005000 0900000050000540   
0601ARB9N       20250101001445100000005000 0900000050000543   
0601ARB9N       20250101001450100000005000 0900000050000547   
0601ARB9N       20250101001455100000005000 0900000050000551   
0601ARB9N       20250101001460100000005000 0900000050000555   
0601ARB9N       20250101001465100000005000 0900000050000558   
0601ARB9N       20250101001470100000005000 0900000050000562   
0601ARB9N       20250101001475100000005000 0900000050000566   
0601ARB9N       20250101001480100000005000 0900000050000569   
0601ARB9N       20250101001485100000005000 0900000050000573   
0601ARB9N       20250101001490100000005000 0900000050000576   
0601ARB9N       20250101001495100000005000 0900000050000580   
0601ARB9N       20250101001500100000005000 0900000050000584   
0601ARB9N       20250101001505100000005000 0900000050000587   
0601ARB9N       20250101001510100000005000 0900000050000591   
0601ARB9N       20250101001515100000005000 0900000050000595   
0601ARB9N       20250101001520100000005000 0900000050000599   
0601ARB9N       20250101001525100000005000 0900000050000602   
0601ARB9N       20250101001530100000005000 0900000050000607   
0601ARB9N       20250101001535100000005000 0900000050000610   
0601ARB9N       20250101001540100000005000 0900000050000614   
0601ARB9N       20250101001545100000005000 0900000050000618   
0601ARB9N       20250101001550100000005000 0900000050000621   
0601ARB9N       20250101001555100000005000 0900000050000625   
0601ARB9N       20250101001560100000005000 0900000050000629   
0601ARB9N       20250101001565100000005000 0900000050000632   
0601ARB9N       20250101001570100000005000 0900000050000636   
0601ARB9N       20250101001575100000005000 0900000050000639   
0601ARB9N       20250101001580100000005000 0900000050000643   
0601ARB9N       20250101001585100000005000 0900000050000646   
0601ARB9N       20250101001590100000005000 0900000050000649   
0601ARB9N       20250101001595100000005000 0900000050000653   
0601ARB9N       20250101001600100000005000 0900000050000656   
0601ARB9N       20250101001605100000005000 0900000050000659   
0601ARB9N       20250101001610100000005000 0900000050000663   
0601ARB9N       20250101001615100000005000 0900000050000666   
0601ARB9N       20250101001620100000005000 0900000050000669   
0601ARB9N       20250101001625100000005000 0900000050000672   
0601ARB9N       20250101001630100000005000 0900000050000675   
0601ARB9N       20250101001635100000005000 0900000050000678   
0601ARB9N       20250101001640100000005000 0900000050000682   
0601ARB9N       20250101001645100000005000 0900000050000685   
0601ARB9N       20250101001650100000005000 0900000050000687   
0601ARB9N       20250101001655100000005000 0900000050000691   
0601ARB9N       20250101001660100000005000 0900000050000694   
0601ARB9N       20250101001665100000005000 0900000050000696   
0601ARB9N       20250101001670100000005000 0900000050000700   
0601ARB9N       20250101001675100000005000 0900000050000703   
0601ARB9N       20250101001680100000005000 0900000050000705   
0601ARB9N       20250101001685100000005000 0900000050000709   
0601ARB9N       20250101001690100000005000 0900000050000711   
0601ARB9N       20250101001695100000005000 0900000050000714   
0601ARB9N       20250101001700100000005000 0900000050000718   
0601ARB9N       20250101001705100000005000 0900000050000720   
0601ARB9N       20250101001710100000005000 0900000050000723   
0601ARB9N       20250101001715100000005000 0900000050000725   
0601ARB9N       20250101001720100000005000 0900000050000729   
0601ARB9N       20250101001725100000005000 0900000050000731   
0601ARB9N       20250101001730100000005000 0900000050000734   
0601ARB9N       20250101001735100000005000 0900000050000737   
0601ARB9N       20250101001740100000005000 0900000050000739   
0601ARB9N       20250101001745100000005000 0900000050000742   
