00AR               20181129                                                                                   
0601ARB8N       20190101002415100000005000 0800034280001418   
0601ARB8N       20190101002420100000005000 0800034420001421   
0601ARB8N       20190101002425100000005000 0800034580001424   
0601ARB8N       20190101002430100000005000 0800034730001428   
0601ARB8N       20190101002435100000005000 0800034870001431   
0601ARB8N       20190101002440100000005000 0800035030001434   
0601ARB8N       20190101002445100000005000 0800035180001438   
0601ARB8N       20190101002450100000005000 0800035320001440   
0601ARB8N       20190101002455100000005000 0800035480001444   
0601ARB8N       20190101002460100000005000 0800035630001447   
0601ARB8N       20190101002465100000005000 0800035770001450   
0601ARB8N       20190101002470100000005000 0800035930001453   
0601ARB8N       20190101002475100000005000 0800036080001456   
0601ARB8N       20190101002480100000005000 0800036220001459   
0601ARB8N       20190101002485100000005000 0800036380001462   
0601ARB8N       20190101002490100000005000 0800036530001466   
0601ARB8N       20190101002495100000005000 0800036670001468   
0601ARB8N       20190101002500100000500000 0800044250001609   
0601ARB8N       20190101003000100000500000 0800059230001822   
0601ARB8N       20190101003500100000500000 0800074230001980   
0601ARB8N       20190101004000100000500000 0800089220002099   
0601ARB8N       20190101004500100000500000 0800103390002177   
0601ARB9N       20190101000000100000115000 0900000030000026   
0601ARB9N       20190101000115100000005000 0900000030000026   
0601ARB9N       20190101000120100000005000 0900000030000024   
0601ARB9N       20190101000125100000005000 0900000030000024   
0601ARB9N       20190101000130100000005000 0900000030000023   
0601ARB9N       20190101000135100000005000 0900000030000022   
0601ARB9N       20190101000140100000005000 0900000030000021   
0601ARB9N       20190101000145100000005000 0900000030000020   
0601ARB9N       20190101000150100000005000 0900000030000020   
0601ARB9N       20190101000155100000005000 0900000030000019   
0601ARB9N       20190101000160100000005000 0900000030000018   
0601ARB9N       20190101000165100000005000 0900000030000018   
0601ARB9N       20190101000170100000005000 0900000030000017   
0601ARB9N       20190101000175100000005000 0900000030000017   
0601ARB9N       20190101000180100000005000 0900000030000016   
0601ARB9N       20190101000185100000005000 0900000030000016   
0601ARB9N       20190101000190100000005000 0900000030000016   
0601ARB9N       20190101000195100000005000 0900000030000015   
0601ARB9N       20190101000200100000005000 0900000030000015   
0601ARB9N       20190101000205100000005000 0900000030000014   
0601ARB9N       20190101000210100000005000 0900000030000014   
0601ARB9N       20190101000215100000005000 0900000030000014   
0601ARB9N       20190101000220100000005000 0900000030000013   
0601ARB9N       20190101000225100000005000 0900000030000013   
0601ARB9N       20190101000230100000005000 0900000030000013   
0601ARB9N       20190101000235100000005000 0900000030000013   
0601ARB9N       20190101000240100000005000 0900000030000012   
0601ARB9N       20190101000245100000005000 0900000030000012   
0601ARB9N       20190101000250100000005000 0900000030000012   
0601ARB9N       20190101000255100000005000 0900000030000012   
0601ARB9N       20190101000260100000005000 0900000030000011   
0601ARB9N       20190101000265100000005000 0900000030000011   
0601ARB9N       20190101000270100000005000 0900000030000011   
0601ARB9N       20190101000275100000005000 0900000030000011   
0601ARB9N       20190101000280100000005000 0900000030000011   
0601ARB9N       20190101000285100000005000 0900000030000010   
0601ARB9N       20190101000290100000005000 0900000030000010   
0601ARB9N       20190101000295100000005000 0900000030000010   
0601ARB9N       20190101000300100000005000 0900000030000010   
0601ARB9N       20190101000305100000005000 0900000030000010   
0601ARB9N       20190101000310100000005000 0900000030000010   
0601ARB9N       20190101000315100000005000 0900000030000009   
0601ARB9N       20190101000320100000005000 0900000030000009   
0601ARB9N       20190101000325100000005000 0900000030000009   
0601ARB9N       20190101000330100000005000 0900000030000009   
0601ARB9N       20190101000335100000005000 0900000030000009   
0601ARB9N       20190101000340100000005000 0900000030000009   
0601ARB9N       20190101000345100000005000 0900000030000009   
0601ARB9N       20190101000350100000005000 0900000030000009   
0601ARB9N       20190101000355100000005000 0900000030000008   
0601ARB9N       20190101000360100000005000 0900000030000008   
0601ARB9N       20190101000365100000005000 0900000030000008   
0601ARB9N       20190101000370100000005000 0900000030000008   
0601ARB9N       20190101000375100000005000 0900000030000008   
0601ARB9N       20190101000380100000005000 0900000030000008   
0601ARB9N       20190101000385100000005000 0900000030000008   
0601ARB9N       20190101000390100000005000 0900000030000008   
0601ARB9N       20190101000395100000005000 0900000030000008   
0601ARB9N       20190101000400100000005000 0900000030000007   
0601ARB9N       20190101000405100000005000 0900000030000007   
0601ARB9N       20190101000410100000005000 0900000030000007   
0601ARB9N       20190101000415100000005000 0900000030000007   
0601ARB9N       20190101000420100000005000 0900000030000007   
0601ARB9N       20190101000425100000005000 0900000030000007   
0601ARB9N       20190101000430100000005000 0900000030000007   
0601ARB9N       20190101000435100000005000 0900000030000007   
0601ARB9N       20190101000440100000005000 0900000030000007   
0601ARB9N       20190101000445100000005000 0900000030000007   
0601ARB9N       20190101000450100000005000 0900000030000007   
0601ARB9N       20190101000455100000005000 0900000030000007   
0601ARB9N       20190101000460100000005000 0900000030000006   
0601ARB9N       20190101000465100000005000 0900000030000006   
0601ARB9N       20190101000470100000005000 0900000030000006   
0601ARB9N       20190101000475100000005000 0900000030000006   
0601ARB9N       20190101000480100000005000 0900000030000006   
0601ARB9N       20190101000485100000005000 0900000030000006   
0601ARB9N       20190101000490100000005000 0900000030000006   
0601ARB9N       20190101000495100000005000 0900000030000006   
0601ARB9N       20190101000500100000005000 0900000030000006   
0601ARB9N       20190101000505100000005000 0900000030000006   
0601ARB9N       20190101000510100000005000 0900000030000006   
0601ARB9N       20190101000515100000005000 0900000030000006   
0601ARB9N       20190101000520100000005000 0900000030000006   
0601ARB9N       20190101000525100000005000 0900000030000006   
0601ARB9N       20190101000530100000005000 0900000030000006   
0601ARB9N       20190101000535100000005000 0900000030000006   
0601ARB9N       20190101000540100000005000 0900000030000006   
0601ARB9N       20190101000545100000005000 0900000030000005   
0601ARB9N       20190101000550100000005000 0900000030000005   
0601ARB9N       20190101000555100000005000 0900000030000005   
0601ARB9N       20190101000560100000005000 0900000030000005   
0601ARB9N       20190101000565100000005000 0900000030000005   
0601ARB9N       20190101000570100000005000 0900000030000005   
0601ARB9N       20190101000575100000005000 0900000030000005   
0601ARB9N       20190101000580100000005000 0900000030000005   
0601ARB9N       20190101000585100000005000 0900000030000005   
0601ARB9N       20190101000590100000005000 0900000030000005   
0601ARB9N       20190101000595100000005000 0900000030000005   
0601ARB9N       20190101000600100000005000 0900000030000005   
0601ARB9N       20190101000605100000005000 0900000030000005   
0601ARB9N       20190101000610100000005000 0900000030000005   
0601ARB9N       20190101000615100000005000 0900000030000005   
0601ARB9N       20190101000620100000005000 0900000030000005   
0601ARB9N       20190101000625100000005000 0900000030000005   
0601ARB9N       20190101000630100000005000 0900000030000005   
0601ARB9N       20190101000635100000005000 0900000030000005   
0601ARB9N       20190101000640100000005000 0900000030000005   
0601ARB9N       20190101000645100000005000 0900000030000005   
0601ARB9N       20190101000650100000005000 0900000030000005   
0601ARB9N       20190101000655100000005000 0900000030000005   
0601ARB9N       20190101000660100000005000 0900000030000005   
0601ARB9N       20190101000665100000005000 0900000030000004   
0601ARB9N       20190101000670100000005000 0900000030000004   
0601ARB9N       20190101000675100000005000 0900000030000004   
0601ARB9N       20190101000680100000005000 0900000030000004   
0601ARB9N       20190101000685100000005000 0900000030000004   
0601ARB9N       20190101000690100000005000 0900000030000004   
0601ARB9N       20190101000695100000005000 0900000030000004   
0601ARB9N       20190101000700100000005000 0900000030000004   
0601ARB9N       20190101000705100000005000 0900000030000004   
0601ARB9N       20190101000710100000005000 0900000030000004   
0601ARB9N       20190101000715100000005000 0900000030000004   
0601ARB9N       20190101000720100000005000 0900000030000004   
0601ARB9N       20190101000725100000005000 0900000030000004   
0601ARB9N       20190101000730100000005000 0900000030000004   
0601ARB9N       20190101000735100000005000 0900000030000004   
0601ARB9N       20190101000740100000005000 0900000030000004   
0601ARB9N       20190101000745100000005000 0900000030000004   
0601ARB9N       20190101000750100000005000 0900000030000004   
0601ARB9N       20190101000755100000005000 0900000030000004   
0601ARB9N       20190101000760100000005000 0900000030000004   
0601ARB9N       20190101000765100000005000 0900000030000004   
0601ARB9N       20190101000770100000005000 0900000030000004   
0601ARB9N       20190101000775100000005000 0900000030000004   
0601ARB9N       20190101000780100000005000 0900000040000005   
0601ARB9N       20190101000785100000005000 0900000060000007   
0601ARB9N       20190101000790100000005000 0900000080000011   
0601ARB9N       20190101000795100000005000 0900000110000014   
0601ARB9N       20190101000800100000005000 0900000140000018   
0601ARB9N       20190101000805100000005000 0900000170000021   
0601ARB9N       20190101000810100000005000 0900000200000025   
0601ARB9N       20190101000815100000005000 0900000230000028   
0601ARB9N       20190101000820100000005000 0900000270000033   
0601ARB9N       20190101000825100000005000 0900000320000038   
0601ARB9N       20190101000830100000005000 0900000360000043   
